c, -56.344273, 9.777939, 9.986274, 78.08351, 85.84828, 91.90259, 96.21093, 12.578006, 36.246918, 53.96326, 27.95971, 49.440453, 24.876404, 23.28667, 63.463512, 0.061514914, 120.77787, 41.271748, 47.975826, 83.779106, 145.98248, 42.461197, 49.82329, 79.16812, 151.44775, 41.141563, 49.814648, 83.30631, 139.60039, 40.18107, 49.298317, 81.018616, 120.12321,
t, -27.422813, 15.666045, 1.4511918, 32.898777, 30.389322, 27.477428, 25.356201, 10.797061, 21.051497, 34.612, 17.464945, 34.36502, 19.36397, 47.01688, 98.95016, 0.043361858, 101.71983, 13.795368, 32.866245, 115.04127, 95.66269, 13.926884, 31.805037, 105.462975, 102.8448, 13.678816, 31.995173, 102.157, 92.01988, 13.730889, 32.47069, 93.90405, 81.327065,
y, -30.90242, -16.391918, 10.607177, 93.46054, 103.08328, 113.33234, 158.89503, 10.299121, 23.930393, 99.807465, 15.378281, 98.71547, 92.05497, 22.968557, 129.86583, 0.0038116048, 123.48654, 37.039062, 73.57091, 115.187706, 81.78736, 36.71482, 73.52774, 118.79817, 78.89077, 36.98772, 73.44996, 118.46766, 71.41223, 7.1851077, 10.083922, 89.41092, 137.23825,
p, 140.9203, -109.68668, -114.02102, 129.43347, 128.81009, 12.201979, 14.375663, 65.60014, 139.6418, 136.53076, 140.77162, 129.78603, 20.022472, 46.718777, 130.50754, 0.14083864, 92.92808, 2.2254672, 2.3869345, 165.68379, 157.90492, 2.5383441, 2.7388155, 158.23718, 162.74536, 23.746128, 45.54897, 101.29753, 95.357735, 22.972786, 42.984043, 105.68738, 89.38528,
n, -4.507636, 6.924625, 13.681746, 30.124418, 33.32329, 31.810274, 83.799065, 10.81352, 21.914732, 113.520195, 13.371839, 115.82319, 109.433685, 92.04065, 97.35257, 0.056980196, 85.25722, 24.765636, 59.067, 138.30577, 75.242226, 24.721409, 59.122013, 129.44292, 72.93509, 25.64452, 59.134205, 125.410995, 68.771935, 9.192128, 12.217759, 92.50007, 138.31113,
k, 74.61976, 1.0889635, 7.6283092, 49.67578, 56.65094, 59.882984, 58.787903, 80.84296, 81.92943, 83.26791, 17.900616, 43.999344, 28.681349, 2.6534755, 97.77013, 0.0, 110.71705, 4.4557867, 6.717505, 116.33873, 155.88744, 3.8858135, 9.186033, 135.46776, 117.24456, 3.4555104, 7.978702, 132.85614, 112.12951, 21.15958, 39.86431, 126.364204, 96.0322,
g, -3.7572172, -26.453634, -7.5357943, 39.122963, 23.594393, 31.714096, 41.58929, 43.283836, 53.642178, 67.409386, 24.59044, 44.321255, 21.975016, 23.952698, 140.55399, 0.011330604, 111.156425, 11.873852, 18.328093, 140.20786, 148.60237, 25.08052, 43.47971, 131.84024, 123.148, 25.731607, 43.53914, 141.38301, 116.1356, 25.563494, 43.529816, 139.63524, 102.680176,
d, -9.350278, 16.691895, -45.88064, 81.81795, 92.92509, 107.04687, 109.58623, 11.186184, 42.715412, 43.979927, 37.968426, 38.842075, 19.565998, 1.1800543, 80.54015, 0.07267111, 119.04041, 33.542458, 80.05374, 127.73225, 59.053562, 33.373775, 78.157616, 120.02165, 56.74405, 18.41706, 39.190323, 122.29179, 91.80132, 18.05673, 37.51244, 118.06923, 85.62411,
c, -60.12693, 15.957756, 11.415873, 73.79905, 83.19823, 89.63907, 93.318924, 14.641856, 41.0188, 53.43897, 32.64178, 49.13589, 21.029581, 7.0077004, 51.137447, 0.07379648, 122.493095, 43.32215, 51.597584, 78.74953, 142.0716, 42.746693, 51.696724, 74.8716, 147.9522, 47.137344, 58.63019, 81.69722, 130.05203, 46.656876, 58.496845, 72.840294, 112.12931,
p, -64.464676, -60.061756, -36.488506, 65.12122, 74.48266, 73.33439, 75.015854, 33.07122, 137.91385, 137.4609, 140.40335, 136.62239, 16.878025, 16.943375, 132.97552, 0.070284665, 108.40632, 1.301602, 1.6881016, 124.69963, 166.39148, 2.0280123, 2.675978, 130.89696, 170.92711, 26.611368, 62.501755, 72.16928, 63.13868, 26.511345, 62.269745, 75.206535, 59.99044,
c, 63.18493, 9.262547, -27.205135, 103.39756, 93.25901, 96.73295, 90.81395, 43.927494, 64.282425, 65.88592, 26.63916, 40.60479, 22.337904, 8.065092, 123.97171, 0.07136772, 118.251915, 25.705963, 27.993462, 88.631775, 159.2728, 28.136845, 33.908665, 111.08768, 160.90402, 27.936405, 34.270477, 115.52081, 151.21556, 28.217152, 34.91653, 103.87712, 130.06178,
z, -17.37582, -14.795097, -3.3376715, 83.13583, 20.512667, 21.87708, 25.429749, 93.1302, 100.672134, 101.47266, 15.8772135, 32.18399, 18.230223, 97.10953, 130.43922, 0.048621885, 84.931854, 5.3037, 7.971649, 125.82059, 156.39543, 22.671082, 48.86098, 132.77448, 93.57706, 22.40686, 48.90341, 134.46391, 83.96092, 22.104513, 48.893795, 141.46762, 74.84681,
j, -120.36664, -48.3859, -11.039935, 45.633827, 47.357384, 46.08126, 80.84462, 10.493425, 21.819632, 119.38611, 14.294653, 117.68665, 108.12025, 38.587032, 110.655525, 0.052814886, 105.46657, 23.299784, 52.114, 46.91712, 86.718155, 23.737793, 51.55949, 50.745693, 90.19031, 23.976128, 50.651035, 55.306637, 85.74415, 7.691531, 9.950971, 114.00916, 141.11789,
a, -5.650273, 18.847137, 4.4442863, 49.482346, 57.64818, 60.061825, 62.44575, 8.849408, 16.555613, 26.535458, 13.486052, 27.102802, 16.913794, 58.044193, 76.53257, 0.04505253, 107.96796, 25.949648, 62.517517, 134.9898, 70.16842, 25.829302, 62.414375, 126.909904, 68.55877, 26.677965, 59.38507, 122.1105, 71.798935, 27.00086, 59.381763, 115.81165, 67.05242,
q, 4.2858124, -18.598402, 2.4941196, 39.159454, 60.121113, 71.992065, 77.0928, 94.37762, 102.988235, 103.65717, 16.021948, 29.659693, 15.590222, 0.169011, 121.45783, 0.021424487, 114.1905, 14.099113, 21.377687, 134.40091, 144.68913, 33.21762, 76.50411, 133.09178, 60.856037, 32.46783, 76.122086, 129.95612, 51.51506, 32.576733, 76.56137, 124.75643, 50.61266,
m, 0.016572498, -26.756565, 15.932899, 99.64178, 114.87474, 106.851616, 93.491035, 26.774084, 51.38721, 71.209984, 33.38243, 60.053764, 31.073404, 42.00991, 128.23985, 0.020081816, 97.5429, 18.605816, 20.85007, 96.805435, 160.05655, 17.103645, 18.339598, 90.027794, 169.43991, 16.25737, 17.480417, 94.86148, 159.72098, 16.142681, 17.329037, 90.45178, 136.0968,
f, 2.6610487, 20.226973, -10.118844, 9.797299, 100.40798, 103.89929, 97.73737, 91.28155, 94.28575, 88.13237, 21.590076, 46.71606, 27.530136, 71.87986, 115.81309, 0.03984881, 99.81697, 52.18562, 79.70637, 115.68557, 100.53938, 1.6627636, 2.1944091, 92.04188, 165.4541, 1.9865999, 2.604855, 90.887505, 157.69464, 2.4624593, 3.2960174, 90.64884, 136.75024,
w, -0.29063368, 3.3495882, 4.080506, 87.18393, 98.619125, 88.94706, 25.678806, 36.385868, 66.73777, 101.056, 38.856712, 103.838455, 84.319046, 25.672611, 110.78333, 0.030799486, 105.70676, 3.1456826, 3.9824965, 92.572334, 165.58868, 2.3308356, 2.8479424, 92.87787, 173.01332, 3.3002143, 4.187253, 103.63744, 161.97049, 25.112411, 41.621956, 119.073235, 105.71103,
h, -140.41074, -57.164566, 22.776049, 121.00187, 134.42871, 32.907494, 25.915861, 16.478865, 133.36165, 132.51053, 146.01936, 144.48744, 18.87304, 70.77631, 85.74993, 0.017259212, 83.30428, 4.6938844, 5.8581457, 115.516525, 166.17966, 3.0172238, 3.6749678, 128.34967, 174.39917, 32.885014, 72.12676, 57.296276, 62.371857, 34.05726, 75.1616, 66.3823, 57.678215,
k, 82.27915, -35.129776, -1.8345051, 52.198723, 53.720535, 62.72478, 77.18039, 59.790264, 72.24514, 121.912254, 23.070738, 89.72099, 79.59502, 22.440228, 131.3986, 0.053534362, 114.727264, 3.5106738, 4.998143, 132.16985, 162.19113, 5.4128995, 9.808519, 143.67093, 143.99362, 5.6086307, 10.05632, 144.83058, 135.63109, 27.616096, 64.40918, 125.85318, 58.8659,
j, 144.08495, -32.838196, 2.0811627, 44.78963, 33.56691, 30.70866, 91.34426, 14.360855, 30.729181, 119.65254, 17.0717, 110.37794, 100.250465, 35.102814, 113.2065, 0.010474244, 100.75092, 46.410828, 85.19427, 89.92722, 82.9786, 46.87113, 85.83589, 81.32732, 78.66728, 46.85094, 85.30243, 84.499214, 70.90387, 8.48009, 10.483101, 146.00233, 140.49019,
k, 27.918877, 22.18755, 4.816597, 26.979733, 48.368763, 50.26883, 55.925632, 29.721336, 37.817093, 71.59105, 13.398631, 68.44825, 59.2566, 33.243263, 107.278725, 0.025745153, 115.2479, 6.886795, 9.662679, 137.58601, 139.4556, 1.9425457, 3.5576584, 136.08371, 145.96513, 1.6916085, 3.0864747, 134.86725, 137.3244, 21.998226, 46.544857, 143.40472, 83.23715,
w, 1.7413538, -19.446123, -15.776162, 111.88469, 134.1812, 134.66376, 52.98159, 38.482605, 81.72766, 110.865036, 53.175873, 117.484116, 98.79266, 38.517284, 150.83493, 0.083663486, 110.55257, 13.179681, 14.542432, 105.461235, 165.2819, 11.487815, 12.183771, 94.91699, 171.60835, 13.354926, 14.577853, 90.782776, 161.52408, 40.16458, 60.934574, 143.44904, 98.49249,
a, -0.82730883, 29.992483, 0.09628946, 68.09649, 79.15975, 88.70198, 90.12266, 12.069648, 22.241522, 31.337013, 13.922379, 28.734137, 17.510607, 2.593844, 101.24741, 0.0, 122.85722, 18.256563, 42.455574, 133.91972, 89.666145, 17.550842, 42.561764, 142.86786, 86.38758, 17.545088, 42.52905, 144.82211, 78.823746, 17.62681, 42.554974, 145.71681, 71.63249,
z, 8.487559, -36.129177, 13.479244, 87.82232, 97.508224, 50.98666, 36.057564, 11.001588, 56.453064, 85.77332, 62.295937, 93.66698, 39.763725, 39.218174, 134.06012, 0.03833114, 103.85377, 2.4616153, 3.210977, 118.12113, 162.93529, 2.368382, 3.089155, 126.93463, 173.24246, 13.165593, 29.394636, 136.39317, 143.16138, 19.006435, 45.362858, 138.68971, 109.95143,
x, -4.3345757, 1.4091017, -18.690416, 34.400047, 28.542227, 44.27437, 54.270443, 60.43396, 71.31763, 74.2182, 19.187485, 35.276222, 18.270676, 52.365833, 137.82233, 0.07607147, 107.11355, 52.61481, 70.8404, 121.02726, 121.32688, 25.257896, 53.491985, 146.76367, 91.22976, 24.444454, 53.74382, 149.61345, 78.68127, 24.108677, 54.095806, 157.53703, 70.197075,
o, -65.44032, 8.089418, -19.178051, 39.51031, 8.771882, 22.163033, 42.59494, 34.852036, 48.502274, 50.633167, 19.408134, 37.96984, 25.094475, 88.479515, 76.080345, 0.0, 93.65359, 38.906002, 56.739716, 93.03291, 125.03695, 39.679413, 68.49457, 77.780975, 99.69544, 39.222836, 68.509, 78.77421, 89.2957, 38.687454, 60.47138, 82.56737, 96.43941,
e, -13.084155, 17.59785, -8.683887, 38.916824, 31.792452, 7.4412017, 25.193157, 12.573336, 44.19171, 46.446987, 35.780167, 35.74326, 20.199308, 29.522402, 109.616615, 0.019909538, 105.58084, 45.473755, 86.08921, 120.65866, 79.42327, 46.12813, 85.724434, 114.09445, 77.2044, 31.178326, 52.936493, 113.975685, 106.5144, 30.952019, 52.958385, 104.31864, 94.232765,
t, -19.18374, 5.069785, -11.517199, 16.803886, 31.19078, 40.609035, 50.959908, 16.010426, 33.923424, 48.28687, 31.888996, 44.612583, 22.101812, 33.6125, 113.01339, 0.0, 114.87012, 1.8492297, 4.0708632, 120.51423, 124.18501, 1.5832542, 3.3844147, 115.84194, 131.15572, 13.229777, 28.195623, 111.6714, 104.840576, 13.423508, 27.719635, 111.62487, 96.628006,
y, 6.820077, 27.895464, 10.1126175, 83.85546, 95.506546, 106.8357, 144.40619, 12.074311, 24.304472, 99.76851, 13.437068, 99.94955, 94.72374, 23.467737, 89.83622, 0.029311702, 124.6362, 33.543694, 79.68823, 140.49802, 62.667503, 33.021034, 79.73685, 148.36482, 55.418343, 34.0149, 79.53113, 146.70644, 50.55464, 5.375203, 8.346414, 97.35459, 131.9059,
r, 11.925417, 21.474438, 7.743486, 82.12338, 81.184456, 14.11837, 21.449587, 14.087651, 89.369286, 94.42479, 86.37218, 93.42158, 21.36357, 55.1393, 101.62333, 0.0070255036, 99.6499, 1.6330554, 2.3005497, 94.55488, 159.54549, 2.6468427, 3.8981352, 105.49149, 165.36142, 22.955412, 42.578655, 132.22746, 106.7359, 22.240597, 42.683006, 131.88504, 91.95336,
f, -2.4308116, 0.082486555, 19.204762, 17.880585, 110.09778, 117.515526, 114.82392, 112.35783, 121.94182, 121.87793, 40.496502, 87.264, 51.259712, 44.29298, 104.80531, 0.06007479, 107.549, 42.54654, 72.21612, 120.94642, 98.82079, 4.766471, 5.884316, 92.95863, 172.07759, 2.936923, 3.5531971, 97.84531, 163.29099, 3.3894067, 4.1636944, 114.81244, 141.89586,
k, 161.94681, 14.611432, -13.085105, 49.47852, 30.358282, 70.657036, 69.992134, 79.34454, 60.83378, 98.21914, 86.330185, 61.150806, 95.45143, 40.16198, 68.46553, 0.01035579, 108.45767, 70.50632, 75.78008, 98.526405, 128.68791, 30.322319, 56.30691, 52.377796, 102.87775, 43.28323, 51.43943, 104.0105, 139.12402, 36.32568, 82.91752, 40.18409, 51.39978,
y, 5.9878016, 6.0109396, -3.6709015, 108.27357, 117.037346, 126.73541, 182.02617, 9.993873, 21.506563, 121.71007, 13.722832, 123.79885, 118.20764, 23.7717, 58.620144, 0.01568357, 127.69607, 25.987787, 62.262787, 147.8285, 72.13951, 25.900143, 62.013332, 138.79433, 70.25269, 25.999214, 61.66208, 135.6278, 63.66178, 12.295577, 15.329734, 104.77753, 140.60281,
i, 17.96098, 36.342506, -28.91349, 19.8211, 13.742201, 15.609653, 83.439445, 9.79709, 24.32345, 101.48725, 17.21914, 96.525826, 84.784935, 56.13138, 112.590645, 0.061841205, 98.72003, 34.614754, 66.122986, 142.51837, 91.332695, 35.176662, 65.56374, 140.55669, 93.98212, 35.828316, 65.448845, 136.9577, 87.37619, 4.945448, 7.016845, 98.61298, 137.31633,
u, -10.269379, 12.916608, 6.711809, 90.29329, 95.27084, 31.22923, 31.587906, 23.120386, 117.17402, 118.654976, 119.83608, 120.033676, 20.707678, 60.81835, 99.09742, 0.0, 95.53097, 3.0472846, 3.9519262, 90.4888, 165.71233, 3.2677217, 4.2995634, 92.16142, 172.38821, 18.274782, 37.81936, 133.50937, 99.80446, 17.443813, 37.84805, 139.47702, 85.06234,
k, 85.21632, -3.7616591, 14.667035, 52.586845, 49.616158, 74.67111, 76.75861, 67.68228, 120.53434, 117.841515, 79.45067, 80.580246, 16.813738, 18.225107, 91.0318, 0.020836703, 112.35089, 4.237192, 6.1639194, 108.24312, 158.09108, 2.9437966, 6.0773106, 123.42007, 132.84456, 28.824524, 68.67113, 120.75487, 56.970448, 28.21112, 66.064896, 112.41567, 58.563404,
m, -3.3042674, -5.321167, 6.4102306, 41.173473, 64.530205, 72.39876, 70.84474, 28.782236, 47.084877, 65.8656, 23.825472, 55.042343, 36.012268, 34.100708, 105.884285, 0.02295542, 107.5661, 44.187534, 51.82642, 91.97586, 141.36542, 41.955524, 46.932903, 81.86058, 151.73454, 40.616432, 44.88975, 77.39401, 143.55852, 46.392605, 53.32049, 76.123665, 117.83071,
t, 19.38282, 9.779019, -13.643397, 19.083239, 25.161547, 48.221275, 45.94868, 13.348128, 46.35279, 45.591507, 39.215958, 34.382126, 23.48613, 43.33274, 111.76586, 0.05609004, 101.88466, 51.107162, 85.81204, 146.09285, 90.41139, 50.39945, 85.64429, 146.61473, 86.58723, 6.2707047, 12.965682, 167.20142, 119.54549, 6.321301, 13.132957, 163.7996, 105.42994,
a, -5.016676, 20.66445, -4.673378, 74.2026, 85.36146, 93.11845, 92.01817, 11.895917, 21.607613, 30.637056, 13.446269, 28.414423, 17.688702, 7.74803, 106.417, 0.024235094, 121.14244, 17.72561, 41.350227, 134.07295, 90.25466, 17.015774, 41.272915, 142.88551, 87.531075, 16.983704, 41.162544, 145.68013, 80.077415, 17.050478, 41.10811, 149.355, 72.784805,
h, 120.896484, -21.433788, -34.833183, 67.24922, 68.209076, 37.20526, 33.56242, 25.061481, 98.66525, 100.385796, 98.90289, 99.54156, 18.345928, 64.375244, 127.54491, 0.0897945, 92.92117, 1.8015225, 2.801481, 123.16703, 153.83388, 1.7426512, 2.7597456, 122.00956, 158.32628, 20.390238, 45.765816, 91.00234, 83.575, 19.518745, 45.794605, 86.3009, 71.631935,
q, -121.192955, -108.35878, -141.37648, 73.97773, 63.94025, 76.434944, 82.87834, 112.89028, 119.94102, 115.25967, 15.103979, 31.271957, 19.302032, 3.9870214, 125.29503, 0.090897776, 124.89232, 7.054753, 9.5043335, 133.94632, 163.81992, 17.380371, 39.34019, 70.71954, 96.53043, 17.340204, 39.311047, 73.08662, 88.33602, 17.356905, 38.11447, 82.01386, 83.04956,
e, -7.0500717, 4.224772, -2.6091752, 12.627792, 26.779985, 43.765408, 62.06282, 20.529707, 39.13006, 57.847664, 20.972788, 42.13612, 21.802076, 23.474106, 111.869385, 0.037197772, 112.16167, 68.044975, 87.421135, 103.44164, 112.26153, 67.413216, 86.50356, 97.79376, 112.378174, 66.862915, 86.441895, 98.16911, 102.35877, 65.15589, 86.3943, 98.99394, 89.56555,
m, -4.687157, -26.045347, 14.157692, 100.8843, 113.48699, 104.132706, 87.78253, 25.37231, 51.13339, 70.72862, 33.549458, 60.22043, 30.876188, 39.257088, 131.6239, 0.019920532, 93.97959, 15.003759, 17.140972, 100.814705, 159.34901, 15.028758, 16.345951, 93.1768, 168.47902, 14.058066, 15.187642, 97.009796, 158.5978, 13.844562, 15.0105915, 93.340355, 135.18953,
u, 12.23261, 20.953596, -8.037972, 71.27417, 82.55597, 74.90123, 51.64901, 27.559824, 19.564856, 108.80714, 12.789202, 110.65421, 104.12054, 23.67647, 108.19971, 0.03478004, 112.18596, 2.8830123, 3.913752, 97.5504, 161.09424, 3.340587, 4.552249, 98.735504, 168.40102, 3.5858, 4.92007, 103.843605, 158.40163, 25.449802, 52.017498, 147.34183, 79.57966,
b, 3.0940957, -7.9172006, -16.298412, 119.89978, 139.36328, 137.84024, 132.40822, 42.88403, 58.51673, 85.12391, 19.583714, 54.251392, 36.07057, 31.97069, 141.21701, 0.07658307, 112.15451, 6.019097, 6.582691, 92.15675, 163.39331, 5.63987, 5.9831376, 82.31431, 169.23875, 5.978465, 6.4249244, 84.47172, 162.30388, 5.9282866, 6.338764, 77.52989, 139.86447,
x, -5.5882244, -1.6473286, -6.797702, 32.37225, 28.941221, 25.543137, 32.975204, 38.24011, 48.982338, 62.837727, 22.361422, 45.74095, 24.489996, 20.866423, 117.76775, 0.023688298, 106.05337, 47.923565, 61.508213, 109.42209, 130.33923, 28.016804, 45.70189, 127.00889, 126.54061, 27.67843, 45.262024, 130.6172, 117.314125, 27.56264, 45.602, 137.51874, 102.83984,
b, -4.789273, 8.863317, -8.294231, 88.71696, 95.67021, 93.27664, 80.278915, 28.190323, 44.259872, 63.83143, 21.136465, 48.394276, 29.55088, 45.120014, 107.43927, 0.04449678, 98.38911, 2.8453417, 3.510136, 90.315346, 163.50938, 2.8741708, 3.5998664, 92.185905, 171.93619, 2.8630316, 3.5818377, 92.08661, 163.21327, 3.8306391, 4.913209, 92.27083, 140.33112,
p, 21.283804, -26.1429, -2.8604295, 91.873695, 100.46164, 48.543278, 62.457497, 13.09579, 112.21414, 113.466286, 123.39661, 125.34806, 17.007364, 12.305507, 142.06393, 0.026381738, 115.64653, 8.698518, 10.813421, 122.78122, 162.84357, 9.517195, 11.779101, 112.775826, 172.90906, 45.469795, 82.67427, 153.59854, 73.114624, 45.387844, 82.769585, 153.8987, 68.36053,
c, 65.812386, 11.705404, -27.19036, 99.33998, 91.141365, 92.5076, 85.78114, 37.384514, 61.463654, 66.65104, 29.46778, 43.74416, 21.539236, 50.17914, 121.977745, 0.07038018, 107.81078, 31.18309, 34.064556, 87.94723, 156.62025, 31.425968, 37.14985, 106.6138, 159.65506, 30.275707, 36.22914, 111.88298, 150.93532, 30.220112, 36.448322, 103.02584, 131.06404,
n, -10.684052, 10.059918, -3.5627542, 9.754254, 20.474558, 48.309914, 52.225883, 16.164293, 41.023514, 46.251495, 29.430582, 32.368004, 20.544634, 51.66155, 108.061035, 0.03023217, 101.62942, 54.941822, 83.66735, 126.609924, 97.735085, 55.0271, 83.227486, 115.43857, 97.04788, 22.385735, 42.061687, 132.36511, 102.50452, 21.696108, 42.178005, 134.96944, 88.33072,
a, -7.9698653, 24.903399, -3.701738, 78.416565, 88.80306, 96.6176, 95.38679, 11.384112, 21.26725, 30.35913, 13.755405, 28.743832, 17.8595, 6.160966, 103.07996, 0.02098025, 121.44276, 17.904245, 41.715786, 130.18349, 90.07448, 17.251202, 41.664703, 138.89038, 87.67939, 17.212563, 41.676014, 141.5287, 79.703735, 17.397757, 41.775642, 144.29602, 72.61191,
j, -133.13162, -35.04632, 12.556513, 36.240025, 38.07977, 39.503094, 90.65688, 13.257198, 23.884129, 114.5973, 11.846715, 112.430084, 105.26885, 87.81062, 75.44302, 0.008622152, 89.57079, 34.15212, 81.77454, 18.515083, 61.01303, 33.72972, 81.49848, 20.898193, 53.893044, 35.66445, 81.625206, 27.894712, 51.16522, 8.515748, 11.648963, 81.54256, 137.92525,
r, 1.3589082, 14.374366, -3.13522, 66.189964, 80.061554, 29.623823, 26.741972, 14.854504, 87.53121, 92.66699, 100.73648, 106.52586, 21.000593, 22.472683, 108.39979, 0.033122916, 104.0882, 10.880759, 14.796504, 103.74364, 157.94836, 11.419321, 15.194749, 87.66507, 168.38957, 24.442282, 45.254704, 123.99459, 104.9592, 23.629805, 45.249756, 117.90004, 90.62776,
o, -65.091415, 15.153723, -23.814478, 50.441196, 4.3910728, 16.022732, 32.43551, 48.701775, 57.40887, 62.05653, 16.527637, 33.733284, 19.408571, 93.396866, 77.660774, 0.024337847, 83.17994, 47.38984, 62.684063, 96.490715, 121.37663, 40.886215, 73.000015, 75.79663, 87.386795, 38.65517, 69.48575, 76.36364, 81.08407, 41.184284, 70.870636, 76.344154, 76.762146,
b, -6.5768065, 29.246046, 9.443148, 69.56207, 75.995544, 65.83361, 60.682083, 31.003492, 48.61853, 78.133675, 24.259735, 59.08224, 35.911507, 5.924017, 92.11696, 0.06277547, 104.37398, 6.0812097, 8.260582, 84.17274, 159.49115, 6.6946287, 8.763553, 85.275536, 167.8769, 7.1971135, 9.78921, 88.21428, 157.57932, 7.1873055, 9.880734, 94.230865, 137.94127,
d, -57.606884, 19.565212, -4.912559, 112.42636, 25.994865, 33.994755, 59.514584, 135.40797, 134.82796, 131.87494, 14.808106, 51.921177, 42.679153, 82.3112, 59.896214, 0.03833924, 95.39539, 13.564779, 15.006975, 85.45993, 162.48193, 26.608564, 56.22877, 74.787224, 88.329155, 26.552528, 54.279175, 73.13623, 85.38024, 38.608757, 88.98885, 66.29763, 52.833614,
d, 158.87859, -0.23272914, 32.496876, 28.640944, 39.8186, 40.277275, 47.29758, 11.503413, 19.999607, 32.94603, 17.251362, 32.741047, 20.720966, 3.036154, 62.208607, 0.051638972, 116.7838, 13.2945795, 30.705309, 61.728363, 99.82862, 13.491376, 32.20055, 70.00991, 97.445496, 6.8185678, 16.27756, 72.186035, 102.64543, 6.6531887, 15.844742, 76.79477, 91.961235,
s, -6.316799, -9.350475, -9.923598, 41.939236, 46.26723, 42.032753, 41.01937, 10.801326, 26.338196, 41.287167, 20.166307, 39.454056, 22.25219, 32.654335, 118.35912, 0.020613657, 108.623604, 7.098571, 17.038996, 133.36777, 107.14872, 6.4197807, 15.008291, 125.9462, 114.496925, 6.8311734, 14.806965, 127.53409, 113.86314, 6.873964, 14.876762, 124.268074, 101.332825,
o, 68.69496, -7.410738, 8.228858, 17.181562, 18.254068, 36.885883, 57.798958, 13.988666, 32.817844, 52.857494, 20.34117, 41.68522, 21.804024, 50.403885, 114.23072, 0.02573782, 107.52353, 51.61082, 79.34217, 125.80641, 101.68284, 50.90277, 78.943665, 125.93417, 100.29252, 52.83706, 79.7176, 124.36172, 93.05023, 52.597622, 79.84036, 135.72205, 83.85845,
w, -1.0747494, -3.3947086, 5.2271075, 85.0465, 99.80106, 98.406265, 35.74844, 39.36274, 83.638084, 104.01228, 52.850945, 106.18981, 86.09838, 10.031433, 112.20083, 0.025219517, 108.86095, 7.1329875, 8.475804, 86.95701, 166.39442, 6.095119, 6.954319, 87.42765, 173.03316, 7.22652, 8.434595, 103.5451, 162.09474, 25.37864, 39.68059, 120.84303, 112.17791,
h, 135.1599, -23.598696, -45.91426, 71.82707, 68.713524, 53.399654, 51.91717, 28.092344, 117.79187, 118.243034, 120.75751, 119.300606, 14.958886, 9.993454, 141.24916, 0.104799494, 99.55817, 2.0573466, 2.9533339, 124.66828, 158.39824, 1.8416253, 2.709613, 123.11014, 163.54198, 36.67991, 82.01926, 79.485855, 52.86928, 35.314484, 82.02325, 76.366, 49.601906,
w, 12.337105, 1.4106717, -7.2489333, 99.45435, 120.16894, 119.35236, 51.510014, 41.82812, 85.912224, 110.110405, 54.63984, 112.44038, 88.578445, 44.11148, 123.29342, 0.05492848, 108.29981, 9.7976, 10.915714, 86.63854, 166.70557, 8.903398, 9.549454, 75.57615, 172.24832, 12.140056, 13.553352, 76.50548, 162.00803, 33.69788, 49.997665, 122.1509, 109.15426,
y, 12.963939, -4.164321, -38.580544, 61.563698, 71.35471, 83.81796, 151.01035, 10.448902, 24.692225, 109.0004, 19.562506, 106.944534, 97.40304, 11.89237, 146.08104, 0.114600964, 126.810905, 5.0955477, 11.824464, 149.97574, 114.17251, 5.274798, 12.130196, 152.91048, 118.37017, 6.582025, 15.484805, 152.83015, 105.2413, 7.5210247, 10.318884, 131.56729, 137.58119,
r, -9.545676, 1.0784707, -13.06384, 84.76486, 102.117294, 20.674385, 9.74075, 20.30585, 84.12404, 90.542305, 101.76148, 108.66122, 22.314848, 30.874554, 123.54757, 0.0, 101.50143, 7.98882, 9.905926, 108.77807, 162.83276, 7.931111, 9.618399, 88.078575, 173.67172, 32.67521, 50.451324, 121.656265, 119.32648, 31.87472, 50.385128, 115.15163, 103.19042,
h, 135.28853, -19.61924, -43.128586, 62.61314, 80.42856, 55.945778, 61.436485, 29.36154, 97.78042, 98.39498, 99.72014, 98.131775, 20.323784, 8.727577, 112.68391, 0.09641988, 115.80136, 2.5661788, 3.5743454, 125.02812, 159.64114, 1.8863434, 2.65775, 125.86016, 166.1281, 18.502426, 37.09998, 87.830246, 103.32517, 18.106815, 37.18786, 87.19025, 89.959984,
h, -59.4501, -59.31243, -42.264046, 94.52857, 94.670555, 45.79731, 43.870125, 16.955067, 124.240486, 121.8194, 128.9914, 125.302055, 17.211798, 42.60199, 131.88928, 0.07606639, 99.63047, 1.2627505, 1.749386, 140.18777, 161.06909, 2.1608057, 3.065327, 133.18987, 168.33978, 31.82259, 72.97602, 79.58381, 57.32029, 31.346523, 71.43111, 83.07052, 57.06523,
d, 114.66999, 7.871499, -3.411294, 82.393745, 38.321945, 48.215694, 61.173363, 77.54212, 90.12744, 108.005066, 25.00687, 52.384655, 28.697222, 23.60945, 86.05184, 0.02082855, 105.7269, 6.583375, 7.73757, 84.043274, 160.4186, 31.550892, 45.237362, 98.44993, 134.9825, 31.72552, 45.588993, 104.31443, 125.36706, 31.641748, 46.66298, 116.051544, 107.909966,
